Day,Sitecode,Tidestation,Tidetime,Survey.time,Species,Estimated.total,Estimated.pups,Count.total,Count.pups,CountAM,Photo,Photoroll,Photo_number,Counttype,Countquality,Remarks,EstimatedAM,Tide.ht..ft.,GR.AER,Count.nonpup,Polygon,Region,Stock
6/9/1989,3.09,NA,NA,11:56:00,PV,6,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.09,NA,NA,11:56:00,PV,300,139,0,0,NA,NA,NA,'np',NA,NA,'bad photos',NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.09,NA,NA,11:56:00,PV,1,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.1,NA,NA,12:05:00,PV,4,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.1,NA,NA,12:05:00,PV,40,18,37,18,NA,NA,NA,'3,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.12,NA,NA,12:07:00,PV,140,91,197,88,NA,NA,NA,'3,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.13,NA,NA,12:07:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.13,NA,NA,12:07:00,PV,9,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.18,NA,NA,12:11:00,PV,21,8,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.18,NA,NA,12:11:00,PV,90,33,94,34,NA,NA,NA,'3,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.17,NA,NA,12:11:00,PV,120,45,127,43,NA,NA,NA,'3,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.16,NA,NA,12:17:00,PV,110,43,105,42,NA,NA,NA,'3,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.16,NA,NA,12:19:00,PV,14,5,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.16,NA,NA,12:19:00,PV,6,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.15,NA,NA,12:21:00,PV,12,5,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.15,NA,NA,12:21:00,PV,7,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.15,NA,NA,12:21:00,PV,16,6,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,80,22,68,22,NA,NA,NA,'4,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,6,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,4,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,10,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,39,9,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,27,13,0,0,NA,NA,NA,'np',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.14,NA,NA,12:23:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.19,NA,NA,12:28:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.19,NA,NA,12:28:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.22,NA,NA,12:29:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:32:00,PV,25,12,25,11,NA,NA,NA,'4,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:32:00,PV,25,11,24,10,NA,NA,NA,'4,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:32:00,PV,80,50,107,47,NA,NA,NA,'4,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:32:00,PV,6,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:32:00,PV,4,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:32:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,90,44,83,35,NA,NA,NA,'4,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,8,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,4,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,200,101,221,94,NA,NA,NA,'4,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,80,23,70,22,NA,NA,NA,'4,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,70,22,61,18,NA,NA,NA,'4,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,50,20,40,16,NA,NA,NA,'5,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,8,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.2,NA,NA,12:36:00,PV,12,6,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,180,54,148,60,NA,NA,NA,'5 4 -17',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,7,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,20,9,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,19,9,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,4,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:40:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:50:00,PV,8,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.03,NA,NA,12:53:00,PV,6,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.03,NA,NA,12:53:00,PV,25,5,22,5,NA,NA,NA,'5 23-24',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.03,NA,NA,12:53:00,PV,80,43,104,38,NA,NA,NA,'5 18-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.02,NA,NA,12:56:00,PV,130,24,125,27,NA,NA,NA,'5 25-28',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.02,NA,NA,12:56:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.02,NA,NA,12:56:00,PV,6,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.01,NA,NA,13:00:00,PV,17,7,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.01,NA,NA,13:00:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.01,NA,NA,13:00:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.01,NA,NA,13:00:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.01,NA,NA,13:00:00,PV,55,18,59,15,NA,NA,NA,'5  29-30',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.11,NA,NA,13:07:00,PV,40,8,40,11,NA,NA,NA,'5  31-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.11,NA,NA,13:07:00,PV,3,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.1,NA,NA,13:09:00,PV,220,96,276,93,NA,NA,NA,'5  34-37'+,NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.1,NA,NA,13:09:00,PV,150,52,116,44,NA,NA,NA,'6  1-5',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.1,NA,NA,13:14:00,PV,120,33,124,30,NA,NA,NA,'6  6-8',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.1,NA,NA,13:14:00,PV,80,16,62,15,NA,NA,NA,'6 11-14',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.1,NA,NA,13:14:00,PV,40,9,30,5,NA,NA,NA,'6 9-10',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.09,NA,NA,13:17:00,PV,10,5,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.09,NA,NA,13:17:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.09,NA,NA,13:17:00,PV,3,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,3.21,NA,NA,12:50:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,17,5,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,3,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,8,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,3,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,3,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:17:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,23,11,0,0,NA,NA,NA,'np',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,8,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,15,6,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,13,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,16,7,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,34,14,0,0,NA,NA,NA,'np',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,6,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,11,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.12,NA,NA,13:25:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,7,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,9,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.13,NA,NA,13:25:00,PV,80,14,0,0,NA,NA,NA,'np',NA,NA,'scattered',NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.08,NA,NA,13:32:00,PV,14,4,0,0,NA,NA,NA,'np',NA,NA,+' ',NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.07,NA,NA,13:32:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,'+ ',NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.07,NA,NA,13:32:00,PV,50,15,48,16,NA,NA,NA,'6  15-16',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.07,NA,NA,13:32:00,PV,45,9,41,9,NA,NA,NA,'6  17-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,6,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,9,4,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,8,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,6,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,10,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.06,NA,NA,13:36:00,PV,9,3,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.05,NA,NA,13:36:00,PV,0,0,0,0,NA,NA,NA,'np',NA,NA,'oyster boats',NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.04,NA,NA,13:36:00,PV,100,13,113,20,NA,NA,NA,'6  19-29'+,NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.04,NA,NA,13:36:00,PV,40,16,34,14,NA,NA,NA,'6  19-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.04,NA,NA,13:36:00,PV,40,17,63,20,NA,NA,NA,'6  19-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.04,NA,NA,13:36:00,PV,2,1,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.03,NA,NA,13:45:00,PV,1,0,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.02,NA,NA,13:45:00,PV,16,5,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.02,NA,NA,13:45:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.02,NA,NA,13:45:00,PV,4,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.02,NA,NA,13:45:00,PV,5,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.02,NA,NA,13:45:00,PV,90,28,88,26,NA,NA,NA,'6  30-34',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.01,NA,NA,13:48:00,PV,50,13,0,0,NA,NA,NA,'np',NA,NA,'spooked after estimated but before photo',NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.01,NA,NA,13:48:00,PV,3,2,0,0,NA,NA,NA,'np',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/9/1989,2.01,NA,NA,13:48:00,PV,70,18,67,18,NA,NA,NA,'6  37-38',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.1,NA,NA,10:52:00,PV,225,0,213,0,NA,NA,NA,'2 1-4',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.12,NA,NA,10:50:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'+PEOPLE ON ENTRANCE SHOALS',NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.07,NA,NA,11:01:00,PV,58,4,53,5,NA,NA,NA,'2 5-7',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.04,NA,NA,11:05:00,PV,31,6,24,4,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.04,NA,NA,11:05:00,PV,28,3,28,3,NA,NA,NA,'2 9',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.04,NA,NA,11:05:00,PV,14,2,22,4,NA,NA,NA,'2 9',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.03,NA,NA,11:15:00,PV,36,7,36,7,NA,NA,NA,'2 9',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.03,NA,NA,11:15:00,PV,6,2,6,2,NA,NA,NA,'2 9',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.01,NA,NA,11:17:00,PV,48,7,20,5,NA,NA,NA,'2 10-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,2.01,NA,NA,11:17:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/1/1976,1.04,NA,NA,11:28:00,PV,175,0,169,2,NA,NA,NA,'2 16-21',NA,NA,'RAINING',NA,NA,NA,NA,NA,NA,NA
6/1/1976,1.07,NA,NA,11:34:00,PV,21,5,21,5,NA,NA,NA,'NP',NA,NA,'RA+INING',NA,NA,NA,NA,NA,NA,NA
6/1/1976,1.07,NA,NA,11:34:00,PV,9,2,9,2,NA,NA,NA,'NP',NA,NA,'RAIN+ING',NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.13,NA,NA,18:08:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.13,NA,NA,18:08:00,PV,60,19,71,17,NA,NA,NA,'4,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.12,NA,NA,18:12:00,PV,20,8,36,10,NA,NA,NA,'4,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.12,NA,NA,18:12:00,PV,100,5,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.12,NA,NA,18:12:00,PV,60,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.1,NA,NA,18:20:00,PV,90,9,122,9,NA,NA,NA,'2,NA,NA,+-0--0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.1,NA,NA,18:20:00,PV,150,3,169,8,NA,NA,NA,'2,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.09,NA,NA,18:22:00,PV,80,17,88,19,NA,NA,NA,'2,NA,NA,-0--0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.09,NA,NA,18:22:00,PV,6,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.09,NA,NA,18:22:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.08,NA,NA,18:25:00,PV,60,3,60,3,NA,NA,NA,'2,NA,NA,+-0-'IN WATER SPOOKED',NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.06,NA,NA,18:30:00,PV,19,2,19,2,NA,NA,NA,'2,NA,NA,-0-+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.05,NA,NA,18:31:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.05,NA,NA,18:31:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.05,NA,NA,18:31:00,PV,21,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,25,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,25,9,25,9,NA,NA,NA,'2,NA,NA,-0-+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.04,NA,NA,18:31:00,PV,3,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.02,NA,NA,18:37:00,PV,4,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.02,NA,NA,18:37:00,PV,4,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.02,NA,NA,18:37:00,PV,6,3,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.02,NA,NA,18:37:00,PV,20,5,28,5,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.02,NA,NA,18:37:00,PV,30,6,38,7,NA,NA,NA,'4,NA,NA,-0-+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.01,NA,NA,18:40:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,2.01,NA,NA,18:40:00,PV,45,8,48,7,NA,NA,NA,'4,NA,NA,-0-+-0-,NA,NA,NA,NA,NA,NA,NA
6/13/1977,1.04,NA,NA,18:50:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'+MUD EXPOSED',NA,NA,NA,NA,NA,NA,NA
6/13/1977,1.05,NA,NA,18:52:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'+MUD EXPOSED',NA,NA,NA,NA,NA,NA,NA
6/13/1977,1.09,NA,NA,18:55:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'+MUD EXPOSED',NA,NA,NA,NA,NA,NA,NA
