"Sitecode","Day","Survey.time","Species","Count.total","Count.pups","Count.nonpup","Estimated.total","Estimated.pups","Region","Stock","Tidestation","Year","Julian","use","year","nearest_high_height","nearest_low_height","tide_height","time_from_high_minutes","time_from_low_minutes"
3.21,1992-06-04,1992-06-04 09:58:00,"PV",396,233,163,359,225,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.92,-0.59,-0.585757,405,7
3.15,1992-06-04,1992-06-04 10:09:00,"PV",135,53,82,134,54,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.570396,-394,18
3.16,1992-06-04,1992-06-04 10:09:00,"PV",131,40,91,205,53,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.570396,-394,18
3.14,1992-06-04,1992-06-04 10:17:00,"PV",99,36,63,86,36,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.550967,-386,26
3.02,1992-06-04,1992-06-04 10:25:00,"PV",129,30,99,90,28,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.524805,-378,34
3.03,1992-06-04,1992-06-04 10:29:00,"PV",50,17,33,50,21,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.509277,-374,38
3.01,1992-06-04,1992-06-04 10:29:00,"PV",108,26,82,104,26,"Grays Harbor","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.509277,-374,38
2.11,1992-06-04,1992-06-04 10:48:00,"PV",0,0,0,0,0,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.414627,-355,57
2.1,1992-06-04,1992-06-04 10:54:00,"PV",781,209,572,632,238,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.378076,-349,63
2.09,1992-06-04,1992-06-04 11:05:00,"PV",197,81,116,193,89,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.303634,-338,74
2.12,1992-06-04,1992-06-04 11:14:00,"PV",769,178,591,731,193,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.236224,-329,83
2.13,1992-06-04,1992-06-04 11:20:00,"PV",1306,153,1153,900,122,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.188363,-323,89
2.08,1992-06-04,1992-06-04 11:33:00,"PV",28,11,17,28,11,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.077623,-310,102
2.07,1992-06-04,1992-06-04 11:35:00,"PV",83,23,60,91,26,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.059818,-308,104
2.06,1992-06-04,1992-06-04 11:40:00,"PV",15,6,9,15,6,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.014501,-303,109
2.05,1992-06-04,1992-06-04 11:41:00,"PV",14,5,9,14,5,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,-0.005306,-302,110
2.04,1992-06-04,1992-06-04 11:42:00,"PV",48,14,34,48,14,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,0.003931,-301,111
2.02,1992-06-04,1992-06-04 11:44:00,"PV",36,15,21,36,15,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,0.022528,-299,113
2.01,1992-06-04,1992-06-04 11:48:00,"PV",144,40,104,136,20,"Willapa Bay","Coastal","Aberdeen",1992,156,TRUE,"1992",2.45,-0.59,0.060194,-295,117
1.04,1992-06-04,1992-06-04 12:00:00,"PV",851,25,826,400,22,"Columbia River","Coastal","Astoria",1992,156,TRUE,"1992",2.37,-0.43,-0.218328,-327,68
1.14,1992-06-04,1992-06-04 12:07:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1992,156,TRUE,"1992",2.37,-0.43,-0.17348,-320,75
1.06,1992-06-04,1992-06-04 12:10:00,"PV",21,0,21,21,0,"Columbia River","Coastal","Astoria",1992,156,TRUE,"1992",2.37,-0.43,-0.153062,-317,78
1.07,1992-06-04,1992-06-04 12:20:00,"PV",168,26,142,157,28,"Columbia River","Coastal","Astoria",1992,156,TRUE,"1992",2.37,-0.43,-0.080059,-307,88
1.08,1992-06-04,1992-06-04 12:26:00,"PV",15,4,11,15,4,"Columbia River","Coastal","Astoria",1992,156,TRUE,"1992",2.37,-0.43,-0.03279,-301,94
1.1,1992-06-04,1992-06-04 12:28:00,"PV",0,0,0,0,0,"Columbia River","Coastal","Astoria",1992,156,TRUE,"1992",2.37,-0.43,-0.016487,-299,96
3.04,1992-06-05,1992-06-05 10:10:00,"PV",544,189,355,663,178,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.395673,364,-29
3.05,1992-06-05,1992-06-05 10:23:00,"PV",329,114,215,327,159,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.426087,377,-16
3.06,1992-06-05,1992-06-05 10:27:00,"PV",533,95,438,443,94,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.431964,381,-12
3.07,1992-06-05,1992-06-05 10:30:00,"PV",502,50,452,329,60,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.435282,384,-9
3.09,1992-06-05,1992-06-05 10:39:00,"PV",795,297,498,829,345,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.439594,393,0
3.1,1992-06-05,1992-06-05 10:46:00,"PV",142,60,82,125,66,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.43708,400,7
3.12,1992-06-05,1992-06-05 10:49:00,"PV",218,94,124,204,100,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.75,-0.44,-0.434435,403,10
3.17,1992-06-05,1992-06-05 10:55:00,"PV",13,5,8,13,5,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.42634,-397,16
3.18,1992-06-05,1992-06-05 10:58:00,"PV",122,45,77,133,45,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.420902,-394,19
3.13,1992-06-05,1992-06-05 11:00:00,"PV",227,81,146,212,86,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.416765,-392,21
3.22,1992-06-05,1992-06-05 11:05:00,"PV",3,1,2,3,1,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.404654,-387,26
3.2,1992-06-05,1992-06-05 11:13:00,"PV",563,225,338,612,240,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.380116,-379,34
3.19,1992-06-05,1992-06-05 11:15:00,"PV",5,2,3,5,2,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.37301,-377,36
3.21,1992-06-05,1992-06-05 11:22:00,"PV",461,165,296,515,198,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.34517,-370,43
3.16,1992-06-05,1992-06-05 11:26:00,"PV",245,100,145,292,97,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.327241,-366,47
3.15,1992-06-05,1992-06-05 11:27:00,"PV",46,18,28,45,20,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.322535,-365,48
3.14,1992-06-05,1992-06-05 11:31:00,"PV",119,39,80,103,38,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.302837,-361,52
3.02,1992-06-05,1992-06-05 11:37:00,"PV",213,50,163,182,54,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.270737,-355,58
3.03,1992-06-05,1992-06-05 11:39:00,"PV",31,11,20,31,11,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.25938,-353,60
3.01,1992-06-05,1992-06-05 11:41:00,"PV",88,25,63,95,25,"Grays Harbor","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.247703,-351,62
2.11,1992-06-05,1992-06-05 11:58:00,"PV",35,8,27,35,7,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.13642,-334,79
2.1,1992-06-05,1992-06-05 12:05:00,"PV",605,184,421,554,222,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,-0.084917,-327,86
2.09,1992-06-05,1992-06-05 12:16:00,"PV",176,66,110,171,69,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.001785,-316,97
2.12,1992-06-05,1992-06-05 12:19:00,"PV",809,171,638,711,177,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.026537,-313,100
2.13,1992-06-05,1992-06-05 12:33:00,"PV",1525,129,1396,1034,156,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.147453,-299,114
2.08,1992-06-05,1992-06-05 12:34:00,"PV",42,16,26,42,16,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.156398,-298,115
2.07,1992-06-05,1992-06-05 12:35:00,"PV",66,20,46,58,22,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.165379,-297,116
2.05,1992-06-05,1992-06-05 12:39:00,"PV",55,13,42,50,17,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.201661,-293,120
2.06,1992-06-05,1992-06-05 12:39:00,"PV",15,7,8,15,7,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.201661,-293,120
2.04,1992-06-05,1992-06-05 12:42:00,"PV",183,45,138,195,62,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.22923,-290,123
2.02,1992-06-05,1992-06-05 12:45:00,"PV",73,31,42,68,30,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.257083,-287,126
2.01,1992-06-05,1992-06-05 12:50:00,"PV",160,41,119,143,49,"Willapa Bay","Coastal","Aberdeen",1992,157,TRUE,"1992",2.47,-0.44,0.304094,-282,131
4.01,1992-06-21,1992-06-21 09:28:00,"PV",50,0,50,50,0,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.561213,272,-108
4.2,1992-06-21,1992-06-21 09:37:00,"PV",0,0,0,0,0,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.514736,281,-99
4.06,1992-06-21,1992-06-21 09:41:00,"PV",319,6,313,250,5,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.49513,285,-95
4.05,1992-06-21,1992-06-21 09:41:00,"PV",84,15,69,88,14,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.49513,285,-95
4.07,1992-06-21,1992-06-21 09:55:00,"PV",153,12,141,140,14,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.431672,299,-81
4.21,1992-06-21,1992-06-21 09:55:00,"PV",3,0,3,3,0,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.431672,299,-81
4.08,1992-06-21,1992-06-21 10:03:00,"PV",28,8,20,28,8,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.399084,307,-73
4.09,1992-06-21,1992-06-21 10:04:00,"PV",116,22,94,90,22,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.395203,308,-72
4.1,1992-06-21,1992-06-21 10:08:00,"PV",124,31,93,102,32,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.380112,312,-68
4.12,1992-06-21,1992-06-21 10:11:00,"PV",95,36,59,92,39,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.369255,315,-65
4.13,1992-06-21,1992-06-21 10:11:00,"PV",11,3,8,11,3,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.369255,315,-65
4.11,1992-06-21,1992-06-21 10:11:00,"PV",228,56,172,192,74,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.369255,315,-65
4.14,1992-06-21,1992-06-21 10:18:00,"PV",397,125,272,331,109,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.345493,322,-58
4.15,1992-06-21,1992-06-21 10:23:00,"PV",25,10,15,25,10,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.329903,327,-53
4.16,1992-06-21,1992-06-21 10:23:00,"PV",11,2,9,11,2,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.329903,327,-53
4.17,1992-06-21,1992-06-21 10:27:00,"PV",57,10,47,50,8,"Olympic Coast S","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.318286,331,-49
5.01,1992-06-21,1992-06-21 10:32:00,"PV",176,38,138,176,38,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.304865,336,-44
5.02,1992-06-21,1992-06-21 10:39:00,"PV",311,79,232,282,69,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.288201,343,-37
5.03,1992-06-21,1992-06-21 10:44:00,"PV",200,46,154,200,46,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.277873,348,-32
5.04,1992-06-21,1992-06-21 10:44:00,"PV",260,108,152,260,108,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.277873,348,-32
5.07,1992-06-21,1992-06-21 10:51:00,"PV",64,23,41,64,23,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.265714,355,-25
5.05,1992-06-21,1992-06-21 10:53:00,"PV",7,1,6,7,1,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.262748,357,-23
5.08,1992-06-21,1992-06-21 11:00:00,"PV",323,67,256,319,66,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.254205,364,-16
5.23,1992-06-21,1992-06-21 11:09:00,"PV",37,14,23,37,14,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.247576,373,-7
5.09,1992-06-21,1992-06-21 11:11:00,"PV",100,22,78,110,18,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.24679,375,-5
5.24,1992-06-21,1992-06-21 11:11:00,"PV",10,5,5,10,5,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.24679,375,-5
5.1,1992-06-21,1992-06-21 11:17:00,"PV",35,7,28,40,7,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.245973,381,1
5.11,1992-06-21,1992-06-21 11:22:00,"PV",141,36,105,162,39,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.247091,386,6
5.14,1992-06-21,1992-06-21 11:28:00,"PV",96,9,87,92,9,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.250635,392,12
5.12,1992-06-21,1992-06-21 11:31:00,"PV",304,44,260,271,42,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.11,0.25,0.253321,395,15
5.13,1992-06-21,1992-06-21 11:35:00,"PV",81,19,62,81,19,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.257858,-393,19
5.17,1992-06-21,1992-06-21 11:41:00,"PV",83,12,71,83,12,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.266727,-387,25
5.18,1992-06-21,1992-06-21 11:44:00,"PV",45,5,40,45,5,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.272093,-384,28
5.19,1992-06-21,1992-06-21 11:48:00,"PV",46,1,45,46,1,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.280215,-380,32
5.2,1992-06-21,1992-06-21 11:52:00,"PV",15,2,13,15,2,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.289438,-376,36
5.21,1992-06-21,1992-06-21 11:52:00,"PV",6,0,6,6,0,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.289438,-376,36
5.22,1992-06-21,1992-06-21 11:55:00,"PV",66,0,66,60,0,"Olympic Coast N","Coastal","Aberdeen",1992,173,TRUE,"1992",2.29,0.25,0.297076,-373,39
3.02,1992-06-22,1992-06-22 09:27:00,"PV",10,0,10,10,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.89635,217,-148
3.03,1992-06-22,1992-06-22 09:27:00,"PV",120,0,120,120,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.89635,217,-148
3.18,1992-06-22,1992-06-22 09:30:00,"PV",120,0,120,120,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.878976,220,-145
3.2,1992-06-22,1992-06-22 09:32:00,"PV",260,0,260,260,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.86756,222,-143
3.21,1992-06-22,1992-06-22 09:33:00,"PV",220,0,220,220,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.861902,223,-142
3.16,1992-06-22,1992-06-22 09:34:00,"PV",0,0,0,0,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.856278,224,-141
3.15,1992-06-22,1992-06-22 09:35:00,"PV",120,0,120,120,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.850689,225,-140
3.05,1992-06-22,1992-06-22 09:37:00,"PV",300,0,300,300,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.839614,227,-138
3.04,1992-06-22,1992-06-22 09:37:00,"PV",150,0,150,150,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.839614,227,-138
3.06,1992-06-22,1992-06-22 09:38:00,"PV",250,0,250,250,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.834129,228,-137
3.08,1992-06-22,1992-06-22 09:38:00,"PV",600,0,600,600,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.834129,228,-137
3.09,1992-06-22,1992-06-22 09:38:00,"PV",480,0,480,480,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.834129,228,-137
3.12,1992-06-22,1992-06-22 09:39:00,"PV",150,0,150,150,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.828678,229,-136
3.17,1992-06-22,1992-06-22 09:40:00,"PV",150,0,150,150,0,"Grays Harbor","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.823263,230,-135
4.01,1992-06-22,1992-06-22 10:00:00,"PV",9,0,9,9,0,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.722508,250,-115
4.03,1992-06-22,1992-06-22 10:05:00,"PV",0,0,0,0,0,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.699598,255,-110
4.04,1992-06-22,1992-06-22 10:08:00,"PV",0,0,0,0,0,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.68629,258,-107
4.05,1992-06-22,1992-06-22 10:20:00,"PV",67,13,54,67,13,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.636335,270,-95
4.06,1992-06-22,1992-06-22 10:33:00,"PV",212,17,195,262,13,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.588074,283,-82
4.07,1992-06-22,1992-06-22 10:33:00,"PV",161,11,150,116,6,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.588074,283,-82
4.21,1992-06-22,1992-06-22 10:39:00,"PV",0,0,0,0,0,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.567839,289,-76
4.08,1992-06-22,1992-06-22 10:42:00,"PV",37,8,29,28,8,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.558204,292,-73
4.09,1992-06-22,1992-06-22 10:46:00,"PV",116,19,97,99,18,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.545861,296,-69
4.1,1992-06-22,1992-06-22 10:47:00,"PV",73,24,49,73,24,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.542865,297,-68
4.11,1992-06-22,1992-06-22 10:50:00,"PV",153,50,103,164,64,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.534095,300,-65
4.12,1992-06-22,1992-06-22 10:55:00,"PV",57,19,38,75,22,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.520208,305,-60
4.13,1992-06-22,1992-06-22 10:56:00,"PV",51,21,30,51,21,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.51754,306,-59
4.14,1992-06-22,1992-06-22 10:59:00,"PV",351,139,212,357,146,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.509762,309,-56
4.17,1992-06-22,1992-06-22 11:10:00,"PV",52,6,46,52,6,"Olympic Coast S","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.484158,320,-45
5.01,1992-06-22,1992-06-22 11:18:00,"PV",404,61,343,242,62,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.468527,328,-37
5.02,1992-06-22,1992-06-22 11:22:00,"PV",293,80,213,245,89,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.4617,332,-33
5.05,1992-06-22,1992-06-22 11:31:00,"PV",3,0,3,3,0,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.448861,341,-24
5.03,1992-06-22,1992-06-22 11:33:00,"PV",290,43,247,180,52,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.4465,343,-22
5.04,1992-06-22,1992-06-22 11:36:00,"PV",247,90,157,228,99,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.443304,346,-19
5.07,1992-06-22,1992-06-22 11:40:00,"PV",140,50,90,131,51,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.439704,350,-15
5.08,1992-06-22,1992-06-22 11:47:00,"PV",266,55,211,291,56,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.435282,357,-8
5.23,1992-06-22,1992-06-22 11:50:00,"PV",140,26,114,115,30,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.434143,360,-5
5.24,1992-06-22,1992-06-22 11:54:00,"PV",63,11,52,63,11,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.433353,364,-1
5.1,1992-06-22,1992-06-22 11:58:00,"PV",65,13,52,65,13,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.433414,368,3
5.11,1992-06-22,1992-06-22 11:59:00,"PV",99,26,73,100,27,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.433564,369,4
5.12,1992-06-22,1992-06-22 12:09:00,"PV",169,18,151,169,18,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.438133,379,14
5.14,1992-06-22,1992-06-22 12:09:00,"PV",243,35,208,216,37,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.438133,379,14
5.13,1992-06-22,1992-06-22 12:15:00,"PV",139,24,115,139,24,"Olympic Coast N","Coastal","Aberdeen",1992,174,TRUE,"1992",1.91,0.43,0.443621,385,20
